"accession","length","host","segment","serotype","country","region","date","name","mutations","age","gender","lineage","vac_strain","fulllength_plus"
"CY032500","2297","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/23","Influenza A virus (A/Managua/34/2007(H3N2))","E627K","2Y","F","","","c"
"CY088981","1437","Human","6 (NA)","H3N2","Nicaragua","T","2010/06/07","Influenza A virus (A/Managua/3408.02/2010(H3N2))","","","","","","c"
"CY088982","1537","Human","5 (NP)","H3N2","Nicaragua","T","2010/06/07","Influenza A virus (A/Managua/3408.02/2010(H3N2))","","","","","","c"
"CY043736","1698","Human","4 (HA)","H1N1","Nicaragua","T","2008/10/11","Influenza A virus (A/Managua/3418.01/2008(H1N1))","","8","","","","c"
"CY043737","988","Human","7 (MP)","H1N1","Nicaragua","T","2008/10/11","Influenza A virus (A/Managua/3418.01/2008(H1N1))","","8","","","","c"
"CY043738","1422","Human","6 (NA)","H1N1","Nicaragua","T","2008/10/11","Influenza A virus (A/Managua/3418.01/2008(H1N1))","","8","","","","c"
"CY043739","1527","Human","5 (NP)","H1N1","Nicaragua","T","2008/10/11","Influenza A virus (A/Managua/3418.01/2008(H1N1))","","8","","","","c"
"CY043740","852","Human","8 (NS)","H1N1","Nicaragua","T","2008/10/11","Influenza A virus (A/Managua/3418.01/2008(H1N1))","","8","","","","c"
"CY043741","2193","Human","3 (PA)","H1N1","Nicaragua","T","2008/10/11","Influenza A virus (A/Managua/3418.01/2008(H1N1))","","8","","","","c"
"CY043742","2300","Human","2 (PB1)","H1N1","Nicaragua","T","2008/10/11","Influenza A virus (A/Managua/3418.01/2008(H1N1))","","8","","","","c"
"CY043743","2300","Human","1 (PB2)","H1N1","Nicaragua","T","2008/10/11","Influenza A virus (A/Managua/3418.01/2008(H1N1))","E627K","8","","","","c"
"CY072815","987","Human","7 (MP)","H1N1","Nicaragua","T","2009/08/24","Influenza A virus (A/Managua/3421.02/2009(H1N1))","S31N","","","","","c"
"CY072816","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/08/24","Influenza A virus (A/Managua/3421.02/2009(H1N1))","","","","","","c"
"CY072818","850","Human","8 (NS)","H1N1","Nicaragua","T","2009/08/24","Influenza A virus (A/Managua/3421.02/2009(H1N1))","","","","","","c"
"CY072819","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/24","Influenza A virus (A/Managua/3421.02/2009(H1N1))","","","","","","c"
"CY072820","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/24","Influenza A virus (A/Managua/3421.02/2009(H1N1))","","","","","","c"
"CY072821","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/24","Influenza A virus (A/Managua/3421.02/2009(H1N1))","","","","","","c"
"CY092313","1734","Human","4 (HA)","H3N2","Nicaragua","T","2010/06/30","Influenza A virus (A/Managua/3424.01/2010(H3N2))","","","","","","c"
"CY092314","1000","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/30","Influenza A virus (A/Managua/3424.01/2010(H3N2))","S31N","","","","","c"
"CY092315","1438","Human","6 (NA)","H3N2","Nicaragua","T","2010/06/30","Influenza A virus (A/Managua/3424.01/2010(H3N2))","","","","","","c"
"CY092316","1539","Human","5 (NP)","H3N2","Nicaragua","T","2010/06/30","Influenza A virus (A/Managua/3424.01/2010(H3N2))","","","","","","c"
"CY092317","863","Human","8 (NS)","H3N2","Nicaragua","T","2010/06/30","Influenza A virus (A/Managua/3424.01/2010(H3N2))","","","","","","c"
"CY092318","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/06/30","Influenza A virus (A/Managua/3424.01/2010(H3N2))","","","","","","c"
"CY092319","2312","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/30","Influenza A virus (A/Managua/3424.01/2010(H3N2))","","","","","","c"
"CY092320","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/30","Influenza A virus (A/Managua/3424.01/2010(H3N2))","E627K","","","","","c"
"CY074827","1733","Human","4 (HA)","H3N2","Nicaragua","T","2010/06/04","Influenza A virus (A/Managua/3433.02/2010(H3N2))","","","","","","c"
"CY074832","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/06/04","Influenza A virus (A/Managua/3433.02/2010(H3N2))","","","","","","c"
"CY074833","2311","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/04","Influenza A virus (A/Managua/3433.02/2010(H3N2))","","","","","","c"
"CY072908","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/27","Influenza A virus (A/Managua/3434.02/2009(H1N1))","","","","","","c"
"CY072854","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/07/21","Influenza A virus (A/Managua/3438.02/2009(H1N1))","","","","","","c"
"CY072855","987","Human","7 (MP)","H1N1","Nicaragua","T","2009/07/21","Influenza A virus (A/Managua/3438.02/2009(H1N1))","S31N","","","","","c"
"CY072856","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/07/21","Influenza A virus (A/Managua/3438.02/2009(H1N1))","","","","","","c"
"CY072861","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/07/21","Influenza A virus (A/Managua/3438.02/2009(H1N1))","","","","","","c"
"CY069282","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/07/24","Influenza A virus (A/Managua/3467.01/2009(H1N1))","","","","","","c"
"CY069288","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/07/24","Influenza A virus (A/Managua/3467.01/2009(H1N1))","","","","","","c"
"CY069289","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/07/24","Influenza A virus (A/Managua/3467.01/2009(H1N1))","","","","","","c"
"CY073697","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/07/14","Influenza A virus (A/Managua/3490.03/2009(H1N1))","","","","","","c"
"CY073699","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/07/14","Influenza A virus (A/Managua/3490.03/2009(H1N1))","","","","","","c"
"CY073700","1523","Human","5 (NP)","H1N1","Nicaragua","T","2009/07/14","Influenza A virus (A/Managua/3490.03/2009(H1N1))","","","","","","c"
"CY073702","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/07/14","Influenza A virus (A/Managua/3490.03/2009(H1N1))","","","","","","c"
"CY073704","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/07/14","Influenza A virus (A/Managua/3490.03/2009(H1N1))","","","","","","c"
"CY072980","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/31","Influenza A virus (A/Managua/3507.01/2009(H1N1))","","","","","","c"
"CY072981","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/31","Influenza A virus (A/Managua/3507.01/2009(H1N1))","","","","","","c"
"CY074878","1537","Human","5 (NP)","H3N2","Nicaragua","T","2010/06/05","Influenza A virus (A/Managua/3527.02/2010(H3N2))","","","","","","c"
"CY038887","1701","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/04","Influenza A virus (A/Managua/3556.01/2007(H3N2))","","9Y","","","","c"
"CY038888","973","Human","7 (MP)","H3N2","Nicaragua","T","2007/06/04","Influenza A virus (A/Managua/3556.01/2007(H3N2))","S31N","9Y","","","","p"
"CY038889","1410","Human","6 (NA)","H3N2","Nicaragua","T","2007/06/04","Influenza A virus (A/Managua/3556.01/2007(H3N2))","","9Y","","","","c"
"CY038890","1497","Human","5 (NP)","H3N2","Nicaragua","T","2007/06/04","Influenza A virus (A/Managua/3556.01/2007(H3N2))","","9Y","","","","c"
"CY038891","841","Human","8 (NS)","H3N2","Nicaragua","T","2007/06/04","Influenza A virus (A/Managua/3556.01/2007(H3N2))","","9Y","","","","c"
"CY038892","2151","Human","3 (PA)","H3N2","Nicaragua","T","2007/06/04","Influenza A virus (A/Managua/3556.01/2007(H3N2))","","9Y","","","","c"
"CY038893","2274","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/04","Influenza A virus (A/Managua/3556.01/2007(H3N2))","","9Y","","","","c"
"CY038894","2280","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/04","Influenza A virus (A/Managua/3556.01/2007(H3N2))","E627K","9Y","","","","c"
"CY040290","1734","Human","4 (HA)","H1N1","Nicaragua","T","2008/06/27","Influenza A virus (A/Managua/3570.01/2008(H1N1))","","10","","","","c"
"CY040291","989","Human","7 (MP)","H1N1","Nicaragua","T","2008/06/27","Influenza A virus (A/Managua/3570.01/2008(H1N1))","","10","","","","c"
"CY040292","1423","Human","6 (NA)","H1N1","Nicaragua","T","2008/06/27","Influenza A virus (A/Managua/3570.01/2008(H1N1))","","10","","","","c"
"CY040293","1523","Human","5 (NP)","H1N1","Nicaragua","T","2008/06/27","Influenza A virus (A/Managua/3570.01/2008(H1N1))","","10","","","","c"
"CY040294","846","Human","8 (NS)","H1N1","Nicaragua","T","2008/06/27","Influenza A virus (A/Managua/3570.01/2008(H1N1))","","10","","","","c"
"CY040295","2194","Human","3 (PA)","H1N1","Nicaragua","T","2008/06/27","Influenza A virus (A/Managua/3570.01/2008(H1N1))","","10","","","","c"
"CY040297","2307","Human","1 (PB2)","H1N1","Nicaragua","T","2008/06/27","Influenza A virus (A/Managua/3570.01/2008(H1N1))","E627K","10","","","","c"
"CY074892","999","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/06","Influenza A virus (A/Managua/3570.04/2010(H3N2))","S31N","","","","","c"
"CY098073","1731","Human","4 (HA)","H3N2","Nicaragua","T","2010/06/03","Influenza A virus (A/Managua/3587.02/2010(H3N2))","","","","","","c"
"CY098074","1000","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/03","Influenza A virus (A/Managua/3587.02/2010(H3N2))","S31N","","","","","c"
"CY038511","1729","Human","4 (HA)","H3N2","Nicaragua","T","2007/06/07","Influenza A virus (A/Managua/3616.01/2007(H3N2))","","6Y","","","","c"
"CY038512","986","Human","7 (MP)","H3N2","Nicaragua","T","2007/06/07","Influenza A virus (A/Managua/3616.01/2007(H3N2))","S31N","6Y","","","","c"
"CY038513","1432","Human","6 (NA)","H3N2","Nicaragua","T","2007/06/07","Influenza A virus (A/Managua/3616.01/2007(H3N2))","","6Y","","","","c"
"CY038514","1526","Human","5 (NP)","H3N2","Nicaragua","T","2007/06/07","Influenza A virus (A/Managua/3616.01/2007(H3N2))","","6Y","","","","c"
"CY038515","847","Human","8 (NS)","H3N2","Nicaragua","T","2007/06/07","Influenza A virus (A/Managua/3616.01/2007(H3N2))","","6Y","","","","c"
"CY038516","2193","Human","3 (PA)","H3N2","Nicaragua","T","2007/06/07","Influenza A virus (A/Managua/3616.01/2007(H3N2))","","6Y","","","","c"
"CY038517","2300","Human","2 (PB1)","H3N2","Nicaragua","T","2007/06/07","Influenza A virus (A/Managua/3616.01/2007(H3N2))","","6Y","","","","c"
"CY038518","2296","Human","1 (PB2)","H3N2","Nicaragua","T","2007/06/07","Influenza A virus (A/Managua/3616.01/2007(H3N2))","E627K","6Y","","","","c"
"CY088962","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/03","Influenza A virus (A/Managua/3622.02/2010(H3N2))","E627K","","","","","c"
"CY072645","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/13","Influenza A virus (A/Managua/3642.04/2009(H1N1))","","","","","","c"
"CY088989","1437","Human","6 (NA)","H3N2","Nicaragua","T","2010/06/09","Influenza A virus (A/Managua/3659.02/2010(H3N2))","","","","","","c"
"CY088867","1731","Human","4 (HA)","H3N2","Nicaragua","T","2010/05/28","Influenza A virus (A/Managua/3704.06/2010(H3N2))","","","","","","c"
"CY088870","1539","Human","5 (NP)","H3N2","Nicaragua","T","2010/05/28","Influenza A virus (A/Managua/3704.06/2010(H3N2))","","","","","","c"
"CY088871","860","Human","8 (NS)","H3N2","Nicaragua","T","2010/05/28","Influenza A virus (A/Managua/3704.06/2010(H3N2))","","","","","","c"
"CY088872","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/05/28","Influenza A virus (A/Managua/3704.06/2010(H3N2))","","","","","","c"
"CY088873","2311","Human","2 (PB1)","H3N2","Nicaragua","T","2010/05/28","Influenza A virus (A/Managua/3704.06/2010(H3N2))","","","","","","c"
"CY088874","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2010/05/28","Influenza A virus (A/Managua/3704.06/2010(H3N2))","E627K","","","","","c"
"CY074804","1000","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/07","Influenza A virus (A/Managua/3715.02/2010(H3N2))","S31N","","","","","c"
"CY074809","2314","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/07","Influenza A virus (A/Managua/3715.02/2010(H3N2))","","","","","","c"
"CY090089","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/09/15","Influenza A virus (A/Managua/3755.03/2009(H1N1))","","","","","","c"
"CY090095","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/09/15","Influenza A virus (A/Managua/3755.03/2009(H1N1))","","","","","","c"
"CY090096","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/09/15","Influenza A virus (A/Managua/3755.03/2009(H1N1))","","","","","","c"
"CY040258","1698","Human","4 (HA)","H1N1","Nicaragua","T","2008/08/16","Influenza A virus (A/Managua/3759.02/2008(H1N1))","","8","","","","c"
"CY040259","982","Human","7 (MP)","H1N1","Nicaragua","T","2008/08/16","Influenza A virus (A/Managua/3759.02/2008(H1N1))","","8","","","","c"
"CY040260","1413","Human","6 (NA)","H1N1","Nicaragua","T","2008/08/16","Influenza A virus (A/Managua/3759.02/2008(H1N1))","","8","","","","c"
"CY040261","1497","Human","5 (NP)","H1N1","Nicaragua","T","2008/08/16","Influenza A virus (A/Managua/3759.02/2008(H1N1))","","8","","","","c"
"CY040262","838","Human","8 (NS)","H1N1","Nicaragua","T","2008/08/16","Influenza A virus (A/Managua/3759.02/2008(H1N1))","","8","","","","c"
"CY040263","2151","Human","3 (PA)","H1N1","Nicaragua","T","2008/08/16","Influenza A virus (A/Managua/3759.02/2008(H1N1))","","8","","","","c"
"CY040264","2274","Human","2 (PB1)","H1N1","Nicaragua","T","2008/08/16","Influenza A virus (A/Managua/3759.02/2008(H1N1))","","8","","","","c"
"CY040265","2280","Human","1 (PB2)","H1N1","Nicaragua","T","2008/08/16","Influenza A virus (A/Managua/3759.02/2008(H1N1))","E627K","8","","","","c"
"CY092289","1735","Human","4 (HA)","H3N2","Nicaragua","T","2011/01/28","Influenza A virus (A/Managua/38-11/2011(H3N2))","","","","","","c"
"CY092291","1438","Human","6 (NA)","H3N2","Nicaragua","T","2011/01/28","Influenza A virus (A/Managua/38-11/2011(H3N2))","","","","","","c"
"CY092295","2311","Human","2 (PB1)","H3N2","Nicaragua","T","2011/01/28","Influenza A virus (A/Managua/38-11/2011(H3N2))","","","","","","c"
"CY088945","2312","Human","2 (PB1)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Managua/38.01/2010(H3N2))","","","","","","c"
"CY088946","2311","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/02","Influenza A virus (A/Managua/38.01/2010(H3N2))","E627K","","","","","c"
"CY074676","999","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/03","Influenza A virus (A/Managua/395.02/2010(H3N2))","S31N","","","","","c"
"CY074679","859","Human","8 (NS)","H3N2","Nicaragua","T","2010/06/03","Influenza A virus (A/Managua/395.02/2010(H3N2))","","","","","","c"
"CY074680","2192","Human","3 (PA)","H3N2","Nicaragua","T","2010/06/03","Influenza A virus (A/Managua/395.02/2010(H3N2))","","","","","","c"
"CY074708","999","Human","7 (MP)","H3N2","Nicaragua","T","2010/06/14","Influenza A virus (A/Managua/4009.02/2010(H3N2))","S31N","","","","","c"
"CY074714","2310","Human","1 (PB2)","H3N2","Nicaragua","T","2010/06/14","Influenza A virus (A/Managua/4009.02/2010(H3N2))","E627K","","","","","c"
"CY058169","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/06/05","Influenza A virus (A/Managua/4016.02/2009(H1N1))","","","","","","c"
"CY058170","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/06/05","Influenza A virus (A/Managua/4016.02/2009(H1N1))","","","","","","c"
"CY044421","1723","Human","4 (HA)","H1N1","Nicaragua","T","2008/06/20","Influenza A virus (A/Managua/4017.02/2008(H1N1))","","5","","","","c"
"CY044422","989","Human","7 (MP)","H1N1","Nicaragua","T","2008/06/20","Influenza A virus (A/Managua/4017.02/2008(H1N1))","","5","","","","c"
"CY044423","1421","Human","6 (NA)","H1N1","Nicaragua","T","2008/06/20","Influenza A virus (A/Managua/4017.02/2008(H1N1))","","5","","","","c"
"CY044424","1504","Human","5 (NP)","H1N1","Nicaragua","T","2008/06/20","Influenza A virus (A/Managua/4017.02/2008(H1N1))","","5","","","","c"
"CY044425","841","Human","8 (NS)","H1N1","Nicaragua","T","2008/06/20","Influenza A virus (A/Managua/4017.02/2008(H1N1))","","5","","","","c"
"CY044426","2201","Human","3 (PA)","H1N1","Nicaragua","T","2008/06/20","Influenza A virus (A/Managua/4017.02/2008(H1N1))","","5","","","","c"
"CY044427","2300","Human","2 (PB1)","H1N1","Nicaragua","T","2008/06/20","Influenza A virus (A/Managua/4017.02/2008(H1N1))","","5","","","","c"
"CY044428","2290","Human","1 (PB2)","H1N1","Nicaragua","T","2008/06/20","Influenza A virus (A/Managua/4017.02/2008(H1N1))","E627K","5","","","","c"
"CY038535","1704","Human","4 (HA)","H1N1","Nicaragua","T","2008/06/09","Influenza A virus (A/Managua/4032.01/2008(H1N1))","","4Y","","","","c"
"CY038536","985","Human","7 (MP)","H1N1","Nicaragua","T","2008/06/09","Influenza A virus (A/Managua/4032.01/2008(H1N1))","","4Y","","","","c"
"CY038537","1418","Human","6 (NA)","H1N1","Nicaragua","T","2008/06/09","Influenza A virus (A/Managua/4032.01/2008(H1N1))","","4Y","","","","c"
"CY038538","1500","Human","5 (NP)","H1N1","Nicaragua","T","2008/06/09","Influenza A virus (A/Managua/4032.01/2008(H1N1))","","4Y","","","","c"
"CY038539","844","Human","8 (NS)","H1N1","Nicaragua","T","2008/06/09","Influenza A virus (A/Managua/4032.01/2008(H1N1))","","4Y","","","","c"
"CY038540","2152","Human","3 (PA)","H1N1","Nicaragua","T","2008/06/09","Influenza A virus (A/Managua/4032.01/2008(H1N1))","","4Y","","","","c"
"CY038541","2280","Human","2 (PB1)","H1N1","Nicaragua","T","2008/06/09","Influenza A virus (A/Managua/4032.01/2008(H1N1))","","4Y","","","","c"
"CY038542","2286","Human","1 (PB2)","H1N1","Nicaragua","T","2008/06/09","Influenza A virus (A/Managua/4032.01/2008(H1N1))","E627K","4Y","","","","c"
"CY090084","1523","Human","5 (NP)","H1N1","Nicaragua","T","2009/09/03","Influenza A virus (A/Managua/4032.03/2009(H1N1))","","","","","","c"
"CY090088","2276","Human","1 (PB2)","H1N1","Nicaragua","T","2009/09/03","Influenza A virus (A/Managua/4032.03/2009(H1N1))","","","","","","p"
"CY072926","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/08/31","Influenza A virus (A/Managua/4063.01/2009(H1N1))","","","","","","c"
"CY072931","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/31","Influenza A virus (A/Managua/4063.01/2009(H1N1))","","","","","","c"
"CY073585","1734","Human","4 (HA)","H1N1","Nicaragua","T","2009/08/08","Influenza A virus (A/Managua/4064.01/2009(H1N1))","","","","","","c"
"CY073587","1420","Human","6 (NA)","H1N1","Nicaragua","T","2009/08/08","Influenza A virus (A/Managua/4064.01/2009(H1N1))","","","","","","c"
"CY073588","1523","Human","5 (NP)","H1N1","Nicaragua","T","2009/08/08","Influenza A virus (A/Managua/4064.01/2009(H1N1))","","","","","","c"
"CY073590","2175","Human","3 (PA)","H1N1","Nicaragua","T","2009/08/08","Influenza A virus (A/Managua/4064.01/2009(H1N1))","","","","","","c"
"CY073591","2303","Human","2 (PB1)","H1N1","Nicaragua","T","2009/08/08","Influenza A virus (A/Managua/4064.01/2009(H1N1))","","","","","","c"
"CY073592","2293","Human","1 (PB2)","H1N1","Nicaragua","T","2009/08/08","Influenza A virus (A/Managua/4064.01/2009(H1N1))","","","","","","c"
"CY044405","1742","Human","4 (HA)","H1N1","Nicaragua","T","2008/06/11","Influenza A virus (A/Managua/4070.01/2008(H1N1))","","5","","","","c"
"CY044406","999","Human","7 (MP)","H1N1","Nicaragua","T","2008/06/11","Influenza A virus (A/Managua/4070.01/2008(H1N1))","","5","","","","c"
"CY044407","1430","Human","6 (NA)","H1N1","Nicaragua","T","2008/06/11","Influenza A virus (A/Managua/4070.01/2008(H1N1))","","5","","","","c"
"CY044408","1524","Human","5 (NP)","H1N1","Nicaragua","T","2008/06/11","Influenza A virus (A/Managua/4070.01/2008(H1N1))","","5","","","","c"
"CY044409","851","Human","8 (NS)","H1N1","Nicaragua","T","2008/06/11","Influenza A virus (A/Managua/4070.01/2008(H1N1))","","5","","","","c"
"CY044410","2183","Human","3 (PA)","H1N1","Nicaragua","T","2008/06/11","Influenza A virus (A/Managua/4070.01/2008(H1N1))","","5","","","","c"
"CY044411","2301","Human","2 (PB1)","H1N1","Nicaragua","T","2008/06/11","Influenza A virus (A/Managua/4070.01/2008(H1N1))","","5","","","","c"
